
Symbol table '.dynsym' contains 27118 entries:
   Num:    Value          Size Type    Bind   Vis      Ndx Name
 21958: 0000000000a9e9cc   220 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d9exte[...]
 21959: 0000000000b3a548    92 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d13CCT[...]
 21960: 0000000000a6e5e4   740 FUNC    GLOBAL DEFAULT   10 _ZN12GJPathSprit[...]
 21961: 00000000005edc88   944 FUNC    GLOBAL DEFAULT   10 _ZN11GameManager[...]
 21962: 0000000000618a2c    96 FUNC    GLOBAL DEFAULT   10 _ZN11CommentCell[...]
 21963: 0000000000974e64   112 FUNC    GLOBAL DEFAULT   10 _ZN23SetupObject[...]
 21964: 00000000011c4000   896 OBJECT  WEAK   DEFAULT   17 _ZTV15GJBigSpriteNode
 21965: 0000000000cccd44    28 FUNC    GLOBAL DEFAULT   10 _ZSt13set_termin[...]
 21966: 000000000056a424   944 FUNC    GLOBAL DEFAULT   10 _ZN18Achievement[...]
 21967: 000000000084ca40     8 FUNC    GLOBAL DEFAULT   10 _ZThn624_N12Acco[...]
 21968: 000000000090f8a8   268 FUNC    GLOBAL DEFAULT   10 _ZN14CurrencySpr[...]
 21969: 00000000009f6818   188 FUNC    GLOBAL DEFAULT   10 _ZN11ShaderLayer[...]
 21970: 0000000000bbf3f0    12 FUNC    GLOBAL DEFAULT   10 lws_get_library_[...]
 21971: 0000000000e3305c   116 FUNC    GLOBAL DEFAULT   10 ec_GF2m_simple_g[...]
 21972: 00000000012191c0    16 OBJECT  WEAK   DEFAULT   17 _ZTIN8tinyxml27M[...]
 21973: 00000000011418c0    24 OBJECT  WEAK   DEFAULT   17 _ZTI12CCCircleWave
 21974: 00000000009a97ec     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N21Setu[...]
 21975: 0000000000a3d6ac     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N13Setu[...]
 21976: 0000000000d4225c     8 FUNC    GLOBAL DEFAULT   10 SSL_set_quiet_sh[...]
 21977: 0000000000d7fc2c  2064 FUNC    GLOBAL DEFAULT   10 BUF_reverse
 21978: 0000000000a08ab8     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N30Setu[...]
 21979: 000000000056e6b8   548 FUNC    GLOBAL DEFAULT   10 _ZN15BoomScrollL[...]
 21980: 0000000000b51aac    32 FUNC    GLOBAL DEFAULT   10 _ZNK4pugi8xml_no[...]
 21981: 0000000000862dd0   308 FUNC    GLOBAL DEFAULT   10 _ZN15GJBaseGameL[...]
 21982: 00000000006ee954   292 FUNC    GLOBAL DEFAULT   10 _ZN9GJMapPackD2Ev
 21983: 00000000007cadcc  4548 FUNC    GLOBAL DEFAULT   10 _ZN16MoreOptions[...]
 21984: 0000000000d30230     4 FUNC    GLOBAL DEFAULT   10 TLSv1_2_client_method
 21985: 00000000011f4c30    24 OBJECT  WEAK   DEFAULT   17 _ZTIN7cocos2d9ex[...]
 21986: 0000000000bc66e0    60 FUNC    GLOBAL DEFAULT   10 png_chunk_unknow[...]
 21987: 000000000073d024     8 FUNC    GLOBAL DEFAULT   10 _ZThn976_N16Colo[...]
 21988: 0000000000933f38   280 FUNC    GLOBAL DEFAULT   10 _ZN14RateDemonLa[...]
 21989: 0000000000c1eed8  1164 FUNC    GLOBAL DEFAULT   10 jpeg_fdct_3x6
 21990: 0000000000eee0a0    17 OBJECT  WEAK   DEFAULT   11 _ZTS14GJMessagePopup
 21991: 0000000000ac80ac   436 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d13CCJ[...]
 21992: 0000000000d695d4    88 FUNC    GLOBAL DEFAULT   10 ASN1_STRING_dup
 21993: 00000000006d64cc   340 FUNC    GLOBAL DEFAULT   10 _ZN14LevelInfoLa[...]
 21994: 0000000000b02a08    76 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d19CCP[...]
 21995: 0000000000b4340c   316 FUNC    GLOBAL DEFAULT   10 _ZN13DS_Dictiona[...]
 21996: 00000000008d9f70   436 FUNC    GLOBAL DEFAULT   10 _ZN18GJDifficult[...]
 21997: 0000000000b16b50   120 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d8CCSp[...]
 21998: 0000000000defe08    32 FUNC    GLOBAL DEFAULT   10 NETSCAPE_SPKI_verify
 21999: 0000000000d907a4   180 FUNC    GLOBAL DEFAULT   10 ec_key_simple_pr[...]
 22000: 000000000084f80c    60 FUNC    GLOBAL DEFAULT   10 _ZN20AccountRegi[...]
 22001: 00000000011a32d0  2016 OBJECT  WEAK   DEFAULT   17 _ZTV22SetupObjec[...]
 22002: 0000000000ae4e1c  3152 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d21CCB[...]
 22003: 0000000000a8eaa0     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N18Audi[...]
 22004: 00000000005be93c     8 FUNC    GLOBAL DEFAULT   10 _ZThn616_N13GJSo[...]
 22005: 0000000000b5e2b8    36 FUNC    GLOBAL DEFAULT   10 _ZNK4pugi14xpath[...]
 22006: 0000000000ace9dc    64 FUNC    GLOBAL DEFAULT   10 _ZNK7cocos2d6CCS[...]
 22007: 0000000000dac958   124 FUNC    GLOBAL DEFAULT   10 EVP_PKEY_print_params
 22008: 00000000009f8820   784 FUNC    GLOBAL DEFAULT   10 _ZN11ShaderLayer[...]
 22009: 00000000005c8f18    20 FUNC    WEAK   DEFAULT   10 _ZN7cocos2d9CCIn[...]
 22010: 0000000000abcb84   108 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d7CCTw[...]
 22011: 000000000056d8a0    44 FUNC    GLOBAL DEFAULT   10 _ZN15BoomScrollL[...]
 22012: 0000000000a6e460   384 FUNC    GLOBAL DEFAULT   10 _ZN12GJPathSprit[...]
 22013: 0000000000b2011c     8 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d13CCU[...]
 22014: 0000000000887948   176 FUNC    GLOBAL DEFAULT   10 _ZN15GJBaseGameL[...]
 22015: 000000000078fe48    76 FUNC    GLOBAL DEFAULT   10 _ZN10GJItemIconD2Ev
 22016: 00000000007db338    40 FUNC    GLOBAL DEFAULT   10 _ZN12SupportLaye[...]
 22017: 0000000000e6440c  1264 FUNC    GLOBAL DEFAULT   10 PEM_X509_INFO_re[...]
 22018: 000000000082d904   104 FUNC    GLOBAL DEFAULT   10 _ZN20MusicDownlo[...]
 22019: 00000000005ac60c   284 FUNC    WEAK   DEFAULT   10 _ZNSt10_Hashtabl[...]
 22020: 0000000000abf480    88 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d16CCT[...]
 22021: 00000000005d63a0    80 FUNC    WEAK   DEFAULT   10 _ZN19EnterEffect[...]
 22022: 0000000000afd218     8 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d16CCP[...]
 22023: 0000000000a31c94    48 FUNC    GLOBAL DEFAULT   10 _ZN15CustomSFXWi[...]
 22024: 000000000057a818   116 FUNC    GLOBAL DEFAULT   10 _ZN9TableView29i[...]
 22025: 0000000000a2f638  3352 FUNC    GLOBAL DEFAULT   10 _ZN14LevelAreaLa[...]
 22026: 000000000088cd10   376 FUNC    GLOBAL DEFAULT   10 _ZN15GJBaseGameL[...]
 22027: 0000000000f064c0    23 OBJECT  WEAK   DEFAULT   11 _ZTS20SetupCamer[...]
 22028: 0000000000af515c    28 FUNC    WEAK   DEFAULT   10 _ZN7cocos2d16CCM[...]
 22029: 0000000000ace968    12 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d6CCSi[...]
 22030: 0000000000865d00   460 FUNC    GLOBAL DEFAULT   10 _ZN15GJBaseGameL[...]
 22031: 0000000000c513b0   180 FUNC    GLOBAL DEFAULT   10 TIFFRGBAImageEnd
 22032: 0000000000af3bc4   176 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d16CCM[...]
 22033: 0000000000e17db8  1972 FUNC    GLOBAL DEFAULT   10 BN_mod_exp2_mont
 22034: 0000000000dfb5c0    40 FUNC    GLOBAL DEFAULT   10 X509V3_section_free
 22035: 00000000006293d4   464 FUNC    GLOBAL DEFAULT   10 _ZN12PlayerObjec[...]
 22036: 0000000000d36968   128 FUNC    GLOBAL DEFAULT   10 ssl3_cbc_record_[...]
 22037: 000000000086a89c   280 FUNC    GLOBAL DEFAULT   10 _ZN15GJBaseGameL[...]
 22038: 0000000000aaa638   272 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d9exte[...]
 22039: 0000000000da4f54    16 FUNC    GLOBAL DEFAULT   10 EVP_camellia_256_ecb
 22040: 0000000000849fd8   164 FUNC    GLOBAL DEFAULT   10 _ZN16AccountHelp[...]
 22041: 000000000056bb10     8 FUNC    GLOBAL DEFAULT   10 _ZThn408_N12Boom[...]
 22042: 0000000000685618     4 FUNC    WEAK   DEFAULT   10 _ZN26GJTransform[...]
 22043: 0000000000d77184    12 FUNC    GLOBAL DEFAULT   10 BIO_number_written
 22044: 000000000068e3f8   200 FUNC    GLOBAL DEFAULT   10 _ZN8EditorUI7edi[...]
 22045: 00000000008f9c34   952 FUNC    GLOBAL DEFAULT   10 _ZN11ProfilePage[...]
 22046: 0000000000b1dc9c     8 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d22CCN[...]
 22047: 0000000000627cc4   592 FUNC    GLOBAL DEFAULT   10 _ZN12PlayerObjec[...]
 22048: 0000000000df1124    16 FUNC    GLOBAL DEFAULT   10 X509_EXTENSION_dup
 22049: 0000000000588768    12 FUNC    GLOBAL DEFAULT   10 _ZN8GManager8sav[...]
 22050: 00000000006ccf3c    36 FUNC    GLOBAL DEFAULT   10 _ZN16LevelSearch[...]
 22051: 0000000000d75134    40 FUNC    GLOBAL DEFAULT   10 BIO_socket_nbio
 22052: 000000000082a6d8    24 FUNC    GLOBAL DEFAULT   10 _ZN20MusicDownlo[...]
 22053: 0000000001228190   104 OBJECT  GLOBAL DEFAULT   17 v3_delta_crl
 22054: 000000000083e990    64 FUNC    GLOBAL DEFAULT   10 _ZN12NCSInfoLaye[...]
 22055: 0000000000d4a1a8   616 FUNC    GLOBAL DEFAULT   10 tls_process_new_[...]
 22056: 00000000011a8810   896 OBJECT  WEAK   DEFAULT   17 _ZTV13ChallengeNode
 22057: 0000000000ef3b50    15 OBJECT  WEAK   DEFAULT   11 _ZTS12DialogObject
 22058: 0000000000aa7d54     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N7cocos[...]
 22059: 000000000116e640  2040 OBJECT  WEAK   DEFAULT   17 _ZTV22SpawnTrigg[...]
 22060: 0000000000de788c   188 FUNC    GLOBAL DEFAULT   10 X509_STORE_add_lookup
 22061: 0000000000974358    36 FUNC    GLOBAL DEFAULT   10 _ZN15SetGroupIDL[...]
 22062: 0000000000a7294c   280 FUNC    GLOBAL DEFAULT   10 _ZN14ShareListLa[...]
 22063: 0000000000b3ddbc    76 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d14CCT[...]
 22064: 0000000000abf61c    20 FUNC    WEAK   DEFAULT   10 _ZN7cocos2d9CCFa[...]
 22065: 00000000005acb84   284 FUNC    WEAK   DEFAULT   10 _ZNSt10_Hashtabl[...]
 22066: 0000000000870b1c     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N15GJBa[...]
 22067: 0000000000c64c74    56 FUNC    GLOBAL DEFAULT   10 WebPFreeDecBuffer
 22068: 00000000006603c4   268 FUNC    GLOBAL DEFAULT   10 _ZN16LevelEditor[...]
 22069: 0000000000759c90  2088 FUNC    GLOBAL DEFAULT   10 _ZN18GameOptions[...]
 22070: 0000000000ed3f30    11 OBJECT  WEAK   DEFAULT   11 _ZTS9InfoLayer
 22071: 000000000084a1ac    36 FUNC    GLOBAL DEFAULT   10 _ZN12AccountLayerD0Ev
 22072: 0000000000d47138    12 FUNC    GLOBAL DEFAULT   10 SSL_CTX_get_timeout
 22073: 0000000000aa7d18     8 FUNC    GLOBAL DEFAULT   10 _ZThn592_N7cocos[...]
 22074: 0000000000d81684    32 FUNC    GLOBAL DEFAULT   10 NCONF_free
 22075: 0000000000d724e8   932 FUNC    GLOBAL DEFAULT   10 BIO_dump_indent_cb
 22076: 0000000000abc070   216 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d8CCLe[...]
 22077: 0000000000aaa230     4 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d9exte[...]
 22078: 000000000087fe8c   188 FUNC    GLOBAL DEFAULT   10 _ZN15GJBaseGameL[...]
 22079: 0000000000ae9e58     8 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d15CCL[...]
 22080: 0000000000f16e70    25 OBJECT  WEAK   DEFAULT   11 _ZTSN7cocos2d12C[...]
 22081: 0000000000d79bc4    24 FUNC    GLOBAL DEFAULT   10 BN_get_rfc3526_p[...]
 22082: 0000000000608e98     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N10Arti[...]
 22083: 00000000006ba998  5244 FUNC    GLOBAL DEFAULT   10 _ZN8EditorUI21up[...]
 22084: 00000000009e6f2c    36 FUNC    GLOBAL DEFAULT   10 _ZN17SetupTrigge[...]
 22085: 0000000001217f20    24 OBJECT  WEAK   DEFAULT   17 _ZTIN7cocos2d18C[...]
 22086: 0000000000000000     0 FUNC    GLOBAL DEFAULT  UND recv@LIBC (2)
 22087: 00000000011c4fa0  2144 OBJECT  WEAK   DEFAULT   17 _ZTV21SetupSongT[...]
 22088: 0000000000c60590     4 FUNC    GLOBAL DEFAULT   10 TIFFScanlineSize
 22089: 000000000086aca0  4356 FUNC    GLOBAL DEFAULT   10 _ZN15GJBaseGameL[...]
 22090: 000000000085810c   164 FUNC    GLOBAL DEFAULT   10 _ZN15GJBaseGameL[...]
 22091: 00000000005a2f34  1216 FUNC    GLOBAL DEFAULT   10 _ZN15CCTextInput[...]
 22092: 0000000000aec5c4    20 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d7CCSc[...]
 22093: 0000000001132108    24 OBJECT  GLOBAL DEFAULT   17 _bignum_dh2048_256_g
 22094: 00000000006855c4     4 FUNC    WEAK   DEFAULT   10 _ZN21MusicDownlo[...]
 22095: 0000000000a33d64    28 FUNC    GLOBAL DEFAULT   10 _ZN17LevelOption[...]
 22096: 00000000008bf4e8   168 FUNC    GLOBAL DEFAULT   10 _ZN15GJEffectMan[...]
 22097: 0000000000bcd79c   100 FUNC    GLOBAL DEFAULT   10 png_get_pixel_as[...]
 22098: 0000000000acec40    52 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d6CCRe[...]
 22099: 00000000007cfbdc  1052 FUNC    GLOBAL DEFAULT   10 _ZN21MoreVideoOp[...]
 22100: 0000000000b03784   260 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d20CCP[...]
 22101: 0000000000b3a13c    36 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d16CCT[...]
 22102: 0000000000856a28   120 FUNC    GLOBAL DEFAULT   10 _Z22deallocateDo[...]
 22103: 000000000056ee28    12 FUNC    WEAK   DEFAULT   10 _ZN7cocos2d8CCSp[...]
 22104: 00000000005d416c   144 FUNC    WEAK   DEFAULT   10 _ZNSt10_Hashtabl[...]
 22105: 00000000006f5724   292 FUNC    GLOBAL DEFAULT   10 _ZN16GameLevelMa[...]
 22106: 00000000006c6674    36 FUNC    GLOBAL DEFAULT   10 _ZN18GameEffects[...]
 22107: 0000000000c2f118   108 FUNC    GLOBAL DEFAULT   10 TIFFUnRegisterCODEC
 22108: 0000000000665b9c   192 FUNC    GLOBAL DEFAULT   10 _ZN13DrawGridLay[...]
 22109: 0000000000de89e0   116 FUNC    GLOBAL DEFAULT   10 X509_set_version
 22110: 0000000000d928a0    56 FUNC    GLOBAL DEFAULT   10 EC_ec_pre_comp_dup
 22111: 0000000000dee370   200 FUNC    GLOBAL DEFAULT   10 X509_VERIFY_PARAM_new
 22112: 0000000000854878    24 FUNC    GLOBAL DEFAULT   10 _Z14compKeyframe[...]
 22113: 0000000000aebf14   112 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d16CCL[...]
 22114: 0000000000ac43dc    88 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d13CCR[...]
 22115: 0000000000000000     0 FUNC    GLOBAL DEFAULT  UND toupper@LIBC (2)
 22116: 000000000056e3d0    92 FUNC    GLOBAL DEFAULT   10 _ZN15BoomScrollL[...]
 22117: 0000000000acad0c     8 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d10CCN[...]
 22118: 0000000000753300  1920 FUNC    WEAK   DEFAULT   10 _ZN16EffectGameO[...]
 22119: 00000000009c44e0     8 FUNC    GLOBAL DEFAULT   10 _ZThn640_N19Crea[...]
 22120: 00000000007eba54   124 FUNC    GLOBAL DEFAULT   10 _ZN13GJGroundLay[...]
 22121: 0000000000b3b088   220 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d14CCT[...]
 22122: 0000000001132288    24 OBJECT  GLOBAL DEFAULT   17 bn_group_1536
 22123: 0000000000e0a420   488 FUNC    GLOBAL DEFAULT   10 d2i_ASN1_UINTEGER
 22124: 0000000000b0a054   408 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d17CCE[...]
 22125: 00000000007179c4  1636 FUNC    GLOBAL DEFAULT   10 _ZN16GameLevelMa[...]
 22126: 0000000000a3964c    64 FUNC    GLOBAL DEFAULT   10 _ZN18LevelSettin[...]
 22127: 0000000000d1f0e4     8 FUNC    GLOBAL DEFAULT   10 _ZNSt15__excepti[...]
 22128: 0000000000aee0ec    56 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d19CCT[...]
 22129: 0000000000a7aa74  1316 FUNC    GLOBAL DEFAULT   10 _ZN15UploadListP[...]
 22130: 0000000000d9ef3c    56 FUNC    GLOBAL DEFAULT   10 ENGINE_set_defau[...]
 22131: 000000000095e280     8 FUNC    GLOBAL DEFAULT   10 _ZN16WorldSelect[...]
 22132: 0000000000dfbb38    12 FUNC    GLOBAL DEFAULT   10 CERTIFICATEPOLIC[...]
 22133: 0000000000de11b0   100 FUNC    GLOBAL DEFAULT   10 TXT_DB_get_by_index
 22134: 00000000009e7114    76 FUNC    GLOBAL DEFAULT   10 _ZN17SetupTrigge[...]
 22135: 0000000000924b24   104 FUNC    GLOBAL DEFAULT   10 _ZN21GJPFollowCo[...]
 22136: 0000000000ef05e0    18 OBJECT  WEAK   DEFAULT   11 _ZTS15InfoAlertButton
 22137: 00000000008c0e6c   620 FUNC    GLOBAL DEFAULT   10 _ZN15GJEffectMan[...]
 22138: 0000000001201588    24 OBJECT  WEAK   DEFAULT   17 _ZTIN7cocos2d8CC[...]
 22139: 00000000009803e8   168 FUNC    GLOBAL DEFAULT   10 _ZN11GJBigSprite[...]
 22140: 0000000000974ac8     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N23Setu[...]
 22141: 00000000006d5518   140 FUNC    GLOBAL DEFAULT   10 _ZN14LevelInfoLa[...]
 22142: 0000000000de8b6c     8 FUNC    GLOBAL DEFAULT   10 X509_get0_notAfter
 22143: 0000000000b3ea08    16 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d17CCT[...]
 22144: 0000000000a912d4    68 FUNC    GLOBAL DEFAULT   10 _ZN12SecretLayer[...]
 22145: 0000000000ed06f0    18 OBJECT  WEAK   DEFAULT   11 _ZTS15GJChallengeItem
 22146: 00000000008c457c   256 FUNC    GLOBAL DEFAULT   10 _ZN12SetTextPopupD2Ev
 22147: 00000000011a6450    40 OBJECT  WEAK   DEFAULT   17 _ZTV16UserInfoDe[...]
 22148: 0000000000e21418     8 FUNC    GLOBAL DEFAULT   10 CMS_SignerInfo_g[...]
 22149: 00000000006efc9c   468 FUNC    WEAK   DEFAULT   10 _ZN7cocos2d9exte[...]
 22150: 000000000057a434     4 FUNC    GLOBAL DEFAULT   10 _ZN9TableView30s[...]
 22151: 0000000000852b00    28 FUNC    GLOBAL DEFAULT   10 _ZN16Keybindings[...]
 22152: 0000000000de62ec   168 FUNC    GLOBAL DEFAULT   10 X509_ATTRIBUTE_c[...]
 22153: 0000000000d6955c   100 FUNC    GLOBAL DEFAULT   10 asn1_string_embe[...]
 22154: 000000000097d18c    36 FUNC    GLOBAL DEFAULT   10 _ZN11GJBigSpriteD0Ev
 22155: 0000000000a263a8    60 FUNC    GLOBAL DEFAULT   10 _ZN15GJActionMan[...]
 22156: 0000000000859440  1464 FUNC    GLOBAL DEFAULT   10 _ZN15GJBaseGameL[...]
 22157: 0000000000b14ce0   100 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d8CCSp[...]
 22158: 000000000083b0b0   108 FUNC    GLOBAL DEFAULT   10 _ZN15CustomSongL[...]
 22159: 00000000011cc880  2016 OBJECT  WEAK   DEFAULT   17 _ZTV17SetupTrigg[...]
 22160: 0000000000d70274    12 FUNC    GLOBAL DEFAULT   10 DISPLAYTEXT_free
 22161: 0000000000caafb8  1664 FUNC    GLOBAL DEFAULT   10 WebPPictureYUVAToARGB
 22162: 0000000000dc3d94     8 FUNC    GLOBAL DEFAULT   10 OCSP_BASICRESP_g[...]
 22163: 0000000000de8bc8     8 FUNC    GLOBAL DEFAULT   10 X509_get0_tbs_sigalg
 22164: 0000000001143090  1416 OBJECT  WEAK   DEFAULT   17 _ZTV16CCSpriteCO[...]
 22165: 0000000000ad0da8   740 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d12CCD[...]
 22166: 0000000000afd564    88 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d16CCP[...]
 22167: 00000000006f2e18   368 FUNC    GLOBAL DEFAULT   10 _ZN16GameLevelMa[...]
 22168: 00000000007da628  1384 FUNC    GLOBAL DEFAULT   10 _ZN13TutorialLay[...]
 22169: 0000000000b0a1ec     8 FUNC    GLOBAL DEFAULT   10 _ZNK7cocos2d17CC[...]
 22170: 00000000008a43c4   272 FUNC    GLOBAL DEFAULT   10 _ZN15GJEffectMan[...]
 22171: 0000000000eea820    20 OBJECT  WEAK   DEFAULT   11 _ZTS17MusicSearc[...]
 22172: 0000000000f151d0    25 OBJECT  WEAK   DEFAULT   11 _ZTS22SetupTimer[...]
 22173: 000000000115de90    24 OBJECT  WEAK   DEFAULT   17 _ZTI11GJUserScore
 22174: 0000000000d694a4    72 FUNC    GLOBAL DEFAULT   10 ASN1_STRING_set0
 22175: 000000000091fe94     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N20GJFo[...]
 22176: 0000000000624490   268 FUNC    GLOBAL DEFAULT   10 _ZN12PlayerObjec[...]
 22177: 0000000000d966b4    88 FUNC    GLOBAL DEFAULT   10 ec_GFp_mont_fiel[...]
 22178: 000000000073caf0   280 FUNC    GLOBAL DEFAULT   10 _ZN16ColorSelect[...]
 22179: 0000000001246150  4096 OBJECT  GLOBAL DEFAULT   21 _ZN7cocos2d8ZipU[...]
 22180: 0000000000cccdbc    16 FUNC    GLOBAL DEFAULT   10 _ZSt10unexpectedv
 22181: 0000000000d3e53c   156 FUNC    GLOBAL DEFAULT   10 SSL_CIPHER_get_a[...]
 22182: 0000000001205eb0    56 OBJECT  WEAK   DEFAULT   17 _ZTIN7cocos2d20C[...]
 22183: 0000000000bc82d8   112 FUNC    GLOBAL DEFAULT   10 png_muldiv
 22184: 0000000000e19354    88 FUNC    GLOBAL DEFAULT   10 bn_copy_words
 22185: 000000000083f924   196 FUNC    GLOBAL DEFAULT   10 _ZN20CustomizeOb[...]
 22186: 0000000000c62698     8 FUNC    GLOBAL DEFAULT   10 TIFFTileSize64
 22187: 0000000000746a04   284 FUNC    GLOBAL DEFAULT   10 _ZN16CustomSongW[...]
 22188: 00000000008af240   224 FUNC    GLOBAL DEFAULT   10 _ZN15GJEffectMan[...]
 22189: 0000000000ab4e68   116 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d12CCP[...]
 22190: 0000000000876fac   488 FUNC    WEAK   DEFAULT   10 _ZNSt10_Hashtabl[...]
 22191: 0000000000b2fb58   128 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d15CCI[...]
 22192: 00000000011cf600  2016 OBJECT  WEAK   DEFAULT   17 _ZTV18SetupGradi[...]
 22193: 0000000000e05d58  1024 FUNC    GLOBAL DEFAULT   10 AES_decrypt
 22194: 0000000000d910d0     8 FUNC    GLOBAL DEFAULT   10 EC_METHOD_get_fi[...]
 22195: 0000000000e0416c    92 FUNC    GLOBAL DEFAULT   10 name_cmp
 22196: 0000000000b39638   316 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d10CCT[...]
 22197: 00000000005bcfec     8 FUNC    GLOBAL DEFAULT   10 _ZN15CCSpriteWit[...]
 22198: 0000000000931bf0   508 FUNC    GLOBAL DEFAULT   10 _ZN16LevelLeader[...]
 22199: 00000000008d8828   748 FUNC    GLOBAL DEFAULT   10 _ZN15UISaveLoadL[...]
 22200: 0000000000a1702c   104 FUNC    GLOBAL DEFAULT   10 _ZN20SetupCamera[...]
 22201: 0000000000878038   488 FUNC    WEAK   DEFAULT   10 _ZNSt10_Hashtabl[...]
 22202: 000000000061ccf4   140 FUNC    GLOBAL DEFAULT   10 _ZN13GJMessageCe[...]
 22203: 0000000000863b48   672 FUNC    GLOBAL DEFAULT   10 _ZN15GJBaseGameL[...]
 22204: 0000000000bf7948   140 FUNC    GLOBAL DEFAULT   10 jinit_forward_dct
 22205: 0000000001224960   104 OBJECT  GLOBAL DEFAULT   17 v3_asid
 22206: 000000000090c488    84 FUNC    GLOBAL DEFAULT   10 _ZN19ConfigureVa[...]
 22207: 000000000112fe08    56 OBJECT  GLOBAL DEFAULT   17 OCSP_RESPDATA_it
 22208: 0000000000c1d070   452 FUNC    GLOBAL DEFAULT   10 jpeg_fdct_4x2
 22209: 0000000000922440   100 FUNC    GLOBAL DEFAULT   10 _ZN21GJPFollowCo[...]
 22210: 0000000000f175e0    21 OBJECT  WEAK   DEFAULT   11 _ZTSN7cocos2d9CC[...]
 22211: 0000000000aa0a04   156 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d9exte[...]
 22212: 00000000008ff09c   208 FUNC    GLOBAL DEFAULT   10 _ZN11ProfilePage[...]
 22213: 00000000009f7224  1288 FUNC    GLOBAL DEFAULT   10 _ZN11ShaderLayer[...]
 22214: 000000000092a4d0     8 FUNC    GLOBAL DEFAULT   10 _ZThn336_N17Purc[...]
 22215: 0000000000ed3f10    24 OBJECT  WEAK   DEFAULT   11 _ZTS21CommentUpl[...]
 22216: 000000000065b20c     4 FUNC    WEAK   DEFAULT   10 _ZN15GJBaseGameL[...]
 22217: 0000000000b189d8    36 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d13CCS[...]
 22218: 0000000000dc5e88    76 FUNC    GLOBAL DEFAULT   10 PEM_write_bio_X5[...]
 22219: 00000000006e2ae4   408 FUNC    GLOBAL DEFAULT   10 _ZN14EditLevelLa[...]
 22220: 0000000000b2876c   112 FUNC    GLOBAL DEFAULT   10 _ZN8tinyxml210XM[...]
 22221: 0000000000ccd428    36 FUNC    GLOBAL DEFAULT   10 _Znam
 22222: 00000000008d986c   620 FUNC    GLOBAL DEFAULT   10 _ZN12GJPromoPopu[...]
 22223: 0000000000ab755c   216 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d15CCE[...]
 22224: 0000000000000000     0 FUNC    GLOBAL DEFAULT  UND sigprocmask@LIBC (2)
 22225: 0000000000aa429c     8 FUNC    GLOBAL DEFAULT   10 _ZThn320_N7cocos[...]
 22226: 0000000000d872bc   696 FUNC    GLOBAL DEFAULT   10 DHparams_print
 22227: 00000000005de79c  2904 FUNC    WEAK   DEFAULT   10 _ZN11GJGameStateC1Ev
 22228: 0000000000ae0614    68 FUNC    GLOBAL DEFAULT   10 kmVec4Add
 22229: 0000000000aa87f4   696 FUNC    GLOBAL DEFAULT   10 _ZN7cocos2d9exte[...]
