
Symbol table '.dynsym' contains 27657 entries:
   Num:    Value  Size Type    Bind   Vis      Ndx Name
 21697: 00840a88     8 FUNC    GLOBAL DEFAULT   12 X509_get0_notAfter
 21698: 0083eb84    16 FUNC    GLOBAL DEFAULT   12 X509_get_pubkey
 21699: 008057e0     8 FUNC    GLOBAL DEFAULT   12 EVP_PKEY_id
 21700: 008057f0   176 FUNC    GLOBAL DEFAULT   12 EVP_PKEY_free
 21701: 00823c2c    80 FUNC    GLOBAL DEFAULT   12 PEM_write_bio_X509
 21702: 00841c2c    12 FUNC    GLOBAL DEFAULT   12 X509_EXTENSION_g[...]
 21703: 007bdf94   260 FUNC    GLOBAL DEFAULT   12 ASN1_STRING_print
 21704: 00805578    76 FUNC    GLOBAL DEFAULT   12 EVP_PKEY_get0_RSA
 21705: 0082dcd0    40 FUNC    GLOBAL DEFAULT   12 RSA_get0_key
 21706: 0082dcf8    28 FUNC    GLOBAL DEFAULT   12 RSA_get0_factors
 21707: 0082dd14    40 FUNC    GLOBAL DEFAULT   12 RSA_get0_crt_params
 21708: 0080560c    80 FUNC    GLOBAL DEFAULT   12 EVP_PKEY_get0_DSA
 21709: 007e23b0    40 FUNC    GLOBAL DEFAULT   12 DSA_get0_pqg
 21710: 007e2478    28 FUNC    GLOBAL DEFAULT   12 DSA_get0_key
 21711: 0080573c    84 FUNC    GLOBAL DEFAULT   12 EVP_PKEY_get0_DH
 21712: 007e084c    40 FUNC    GLOBAL DEFAULT   12 DH_get0_pqg
 21713: 007e0938    28 FUNC    GLOBAL DEFAULT   12 DH_get0_key
 21714: 007d0ac0   280 FUNC    GLOBAL DEFAULT   12 BIO_puts
 21715: 00796c10    60 FUNC    GLOBAL DEFAULT   12 SSL_get_peer_cer[...]
 21716: 0083f2e4     8 FUNC    GLOBAL DEFAULT   12 X509_get_ext_d2i
 21717: 007c2dfc     8 FUNC    GLOBAL DEFAULT   12 ASN1_STRING_get0_data
 21718: 007c2de4     8 FUNC    GLOBAL DEFAULT   12 ASN1_STRING_length
 21719: 0079dfec    52 FUNC    GLOBAL DEFAULT   12 SSL_get1_session
 21720: 0080e4a0    48 FUNC    GLOBAL DEFAULT   12 CRYPTO_free
 21721: 00840ab4     8 FUNC    GLOBAL DEFAULT   12 X509_get_X509_PUBKEY
 21722: 0084a608    16 FUNC    GLOBAL DEFAULT   12 i2d_X509_PUBKEY
 21723: 0084ae5c    16 FUNC    GLOBAL DEFAULT   12 X509_free
 21724: 00856d44    16 FUNC    GLOBAL DEFAULT   12 GENERAL_NAMES_free
 21725: 00823bf0    60 FUNC    GLOBAL DEFAULT   12 PEM_read_X509
 21726: 0085b2e8   220 FUNC    GLOBAL DEFAULT   12 X509_check_issued
 21727: 00797688   932 FUNC    GLOBAL DEFAULT   12 SSL_ctrl
 21728: 0081d7c4    16 FUNC    GLOBAL DEFAULT   12 d2i_OCSP_RESPONSE
 21729: 0081dc80     8 FUNC    GLOBAL DEFAULT   12 OCSP_response_status
 21730: 0081edb8   180 FUNC    GLOBAL DEFAULT   12 OCSP_response_st[...]
 21731: 0081d7f4    16 FUNC    GLOBAL DEFAULT   12 OCSP_RESPONSE_free
 21732: 0079d674   328 FUNC    GLOBAL DEFAULT   12 SSL_SESSION_free
 21733: 008476d0    52 FUNC    GLOBAL DEFAULT   12 X509_NAME_get_in[...]
 21734: 00847704    80 FUNC    GLOBAL DEFAULT   12 X509_NAME_get_entry
 21735: 00847e3c    12 FUNC    GLOBAL DEFAULT   12 X509_NAME_ENTRY_[...]
 21736: 007c2df4     8 FUNC    GLOBAL DEFAULT   12 ASN1_STRING_type
 21737: 007c0d10   160 FUNC    GLOBAL DEFAULT   12 ASN1_STRING_to_UTF8
 21738: 0081dc88   160 FUNC    GLOBAL DEFAULT   12 OCSP_response_ge[...]
 21739: 00799a7c     8 FUNC    GLOBAL DEFAULT   12 SSL_CTX_get_cert[...]
 21740: 0081f92c  1612 FUNC    GLOBAL DEFAULT   12 OCSP_basic_verify
 21741: 0081dd30    24 FUNC    GLOBAL DEFAULT   12 OCSP_resp_count
 21742: 0081dd48    16 FUNC    GLOBAL DEFAULT   12 OCSP_resp_get0
 21743: 0081de1c   156 FUNC    GLOBAL DEFAULT   12 OCSP_single_get0[...]
 21744: 0081df14   496 FUNC    GLOBAL DEFAULT   12 OCSP_check_validity
 21745: 0081ee6c   100 FUNC    GLOBAL DEFAULT   12 OCSP_cert_status_str
 21746: 0081d974    16 FUNC    GLOBAL DEFAULT   12 OCSP_BASICRESP_free
 21747: 0080e4d0    92 FUNC    GLOBAL DEFAULT   12 CRYPTO_malloc
 21748: 0081eed0   240 FUNC    GLOBAL DEFAULT   12 OCSP_crl_reason_str
 21749: 0082a0cc    44 FUNC    GLOBAL DEFAULT   12 RAND_status
 21750: 0082a0f8   364 FUNC    GLOBAL DEFAULT   12 RAND_load_file
 21751: 0082a010    68 FUNC    GLOBAL DEFAULT   12 RAND_add
 21752: 0082a054    60 FUNC    GLOBAL DEFAULT   12 RAND_bytes
 21753: 0082a358   268 FUNC    GLOBAL DEFAULT   12 RAND_file_name
 21754: 00786814    20 FUNC    GLOBAL DEFAULT   12 TLS_client_method
 21755: 0079870c   392 FUNC    GLOBAL DEFAULT   12 SSL_CTX_free
 21756: 00798894  1016 FUNC    GLOBAL DEFAULT   12 SSL_CTX_new
 21757: 00797be0   960 FUNC    GLOBAL DEFAULT   12 SSL_CTX_ctrl
 21758: 0079a568    20 FUNC    GLOBAL DEFAULT   12 SSL_CTX_set_options
 21759: 00798c94     8 FUNC    GLOBAL DEFAULT   12 SSL_CTX_set_defa[...]
 21760: 00798c8c     8 FUNC    GLOBAL DEFAULT   12 SSL_CTX_set_defa[...]
 21761: 00826518    24 FUNC    GLOBAL DEFAULT   12 d2i_PKCS12_fp
 21762: 00823ee4     4 FUNC    GLOBAL DEFAULT   12 PKCS12_PBE_add
 21763: 00824a20  1512 FUNC    GLOBAL DEFAULT   12 PKCS12_parse
 21764: 007fa174    52 FUNC    GLOBAL DEFAULT   12 ERR_error_string
 21765: 00823e14    16 FUNC    GLOBAL DEFAULT   12 PKCS12_free
 21766: 007981a8   136 FUNC    GLOBAL DEFAULT   12 SSL_CTX_set_ciph[...]
 21767: 0079850c   148 FUNC    GLOBAL DEFAULT   12 SSL_CTX_set_alpn[...]
 21768: 00798500    12 FUNC    GLOBAL DEFAULT   12 SSL_CTX_set_next[...]
 21769: 007fb0fc    60 FUNC    GLOBAL DEFAULT   12 ERR_peek_error
 21770: 00799e70    12 FUNC    GLOBAL DEFAULT   12 SSL_CTX_set_msg_[...]
 21771: 0083cac4    16 FUNC    GLOBAL DEFAULT   12 X509_LOOKUP_file
 21772: 0083f8f8   136 FUNC    GLOBAL DEFAULT   12 X509_STORE_add_lookup
 21773: 0083cca0   460 FUNC    GLOBAL DEFAULT   12 X509_load_crl_file
 21774: 0079cab4   484 FUNC    GLOBAL DEFAULT   12 SSL_CTX_use_cert[...]
 21775: 0079c8d0   356 FUNC    GLOBAL DEFAULT   12 SSL_CTX_use_Priv[...]
 21776: 007b5e90    16 FUNC    GLOBAL DEFAULT   12 SSL_CTX_set_srp_[...]
 21777: 007b5ea0    16 FUNC    GLOBAL DEFAULT   12 SSL_CTX_set_srp_[...]
 21778: 0079c294   380 FUNC    GLOBAL DEFAULT   12 SSL_CTX_use_cert[...]
 21779: 007f6374  1104 FUNC    GLOBAL DEFAULT   12 ENGINE_ctrl
 21780: 0079995c     8 FUNC    GLOBAL DEFAULT   12 SSL_CTX_load_ver[...]
 21781: 0084038c     8 FUNC    GLOBAL DEFAULT   12 X509_STORE_set_flags
 21782: 00798cd8    12 FUNC    GLOBAL DEFAULT   12 SSL_CTX_set_verify
 21783: 00799ec4   620 FUNC    GLOBAL DEFAULT   12 SSL_free
 21784: 0079a994  1060 FUNC    GLOBAL DEFAULT   12 SSL_new
 21785: 0079a208    64 FUNC    GLOBAL DEFAULT   12 SSL_set_connect_state
 21786: 007865ac    16 FUNC    GLOBAL DEFAULT   12 BIO_f_ssl
 21787: 007967a0   192 FUNC    GLOBAL DEFAULT   12 SSL_set_bio
 21788: 00799640    20 FUNC    GLOBAL DEFAULT   12 SSL_get_certificate
 21789: 00799654    20 FUNC    GLOBAL DEFAULT   12 SSL_get_privatekey
 21790: 00805244   312 FUNC    GLOBAL DEFAULT   12 EVP_PKEY_copy_pa[...]
 21791: 00796d1c   152 FUNC    GLOBAL DEFAULT   12 SSL_CTX_check_pr[...]
 21792: 007f6828   248 FUNC    GLOBAL DEFAULT   12 ENGINE_ctrl_cmd
 21793: 0079c1e4   176 FUNC    GLOBAL DEFAULT   12 SSL_CTX_use_cert[...]
 21794: 00838b44    84 FUNC    GLOBAL DEFAULT   12 OPENSSL_sk_pop_free
 21795: 007968e4   128 FUNC    GLOBAL DEFAULT   12 SSL_set_fd
 21796: 0079ea74   100 FUNC    GLOBAL DEFAULT   12 SSL_set_session
 21797: 0079c754   380 FUNC    GLOBAL DEFAULT   12 SSL_CTX_use_Priv[...]
 21798: 0083b3ec   156 FUNC    GLOBAL DEFAULT   12 UI_create_method
 21799: 0083b548    12 FUNC    GLOBAL DEFAULT   12 UI_method_get_opener
 21800: 0083b4d0    20 FUNC    GLOBAL DEFAULT   12 UI_method_set_opener
 21801: 0083b578    12 FUNC    GLOBAL DEFAULT   12 UI_method_get_closer
 21802: 0083b520    20 FUNC    GLOBAL DEFAULT   12 UI_method_set_closer
 21803: 0083b50c    20 FUNC    GLOBAL DEFAULT   12 UI_method_set_reader
 21804: 0083b4e4    20 FUNC    GLOBAL DEFAULT   12 UI_method_set_writer
 21805: 007f8244   300 FUNC    GLOBAL DEFAULT   12 ENGINE_load_priv[...]
 21806: 0083b488    72 FUNC    GLOBAL DEFAULT   12 UI_destroy_method
 21807: 008388c0    36 FUNC    GLOBAL DEFAULT   12 OPENSSL_sk_pop
 21808: 00791c34   128 FUNC    GLOBAL DEFAULT   12 SSL_CTX_add_client_CA
 21809: 007da288    24 FUNC    GLOBAL DEFAULT   12 OPENSSL_load_bui[...]
 21810: 007f5dc0    28 FUNC    GLOBAL DEFAULT   12 ENGINE_load_buil[...]
 21811: 007dacac   208 FUNC    GLOBAL DEFAULT   12 CONF_modules_loa[...]
 21812: 007f7e48   848 FUNC    GLOBAL DEFAULT   12 ENGINE_by_id
 21813: 007f72b0   140 FUNC    GLOBAL DEFAULT   12 ENGINE_finish
 21814: 007f7598     8 FUNC    GLOBAL DEFAULT   12 ENGINE_free
 21815: 007f71c4   236 FUNC    GLOBAL DEFAULT   12 ENGINE_init
 21816: 007f6e50   284 FUNC    GLOBAL DEFAULT   12 ENGINE_set_default
 21817: 007f77d8     8 FUNC    GLOBAL DEFAULT   12 ENGINE_get_id
 21818: 007f782c   196 FUNC    GLOBAL DEFAULT   12 ENGINE_get_first
 21819: 007f79b8   128 FUNC    GLOBAL DEFAULT   12 ENGINE_get_next
 21820: 00797454   476 FUNC    GLOBAL DEFAULT   12 SSL_shutdown
 21821: 007997c0     8 FUNC    GLOBAL DEFAULT   12 SSL_get_shutdown
 21822: 00796bdc    12 FUNC    GLOBAL DEFAULT   12 SSL_pending
 21823: 007dd4d8    12 FUNC    GLOBAL DEFAULT   12 OpenSSL_version_num
 21824: 0079725c   504 FUNC    GLOBAL DEFAULT   12 SSL_write
 21825: 00835818   132 FUNC    GLOBAL DEFAULT   12 SHA256_Init
 21826: 0083589c   272 FUNC    GLOBAL DEFAULT   12 SHA256_Update
 21827: 008359b8  1048 FUNC    GLOBAL DEFAULT   12 SHA256_Final
 21828: 00646055   224 FUNC    GLOBAL DEFAULT   12 lws_b64_encode_string
 21829: 00646135   292 FUNC    GLOBAL DEFAULT   12 lws_b64_decode_string
 21830: 00646749    30 FUNC    GLOBAL DEFAULT   12 _lws_log
 21831: 006462e9   292 FUNC    GLOBAL DEFAULT   12 lws_read
 21832: 006465c9    32 FUNC    GLOBAL DEFAULT   12 lws_set_timeout
 21833: 0064640d   216 FUNC    GLOBAL DEFAULT   12 lwsl_emit_stderr
 21834: 00646551    24 FUNC    GLOBAL DEFAULT   12 interface_to_sa
 21835: 0064c221   194 FUNC    GLOBAL DEFAULT   12 lws_interface_to_sa
 21836: 0064656d    92 FUNC    GLOBAL DEFAULT   12 lws_callback_all[...]
 21837: 006465e9     6 FUNC    GLOBAL DEFAULT   12 lws_get_socket_fd
 21838: 006465f1    32 FUNC    GLOBAL DEFAULT   12 lws_rx_flow_control
 21839: 00646611    72 FUNC    GLOBAL DEFAULT   12 lws_rx_flow_allo[...]
 21840: 00646659     8 FUNC    GLOBAL DEFAULT   12 lws_canonical_ho[...]
 21841: 006466d5     6 FUNC    GLOBAL DEFAULT   12 lws_get_protocol
 21842: 006466dd    36 FUNC    GLOBAL DEFAULT   12 lws_is_final_fragment
 21843: 00646701     6 FUNC    GLOBAL DEFAULT   12 lws_get_reserved_bits
 21844: 00646709    64 FUNC    GLOBAL DEFAULT   12 _lws_logv
 21845: 00646769   312 FUNC    GLOBAL DEFAULT   12 lws_get_addresses
 21846: 0064c32d     4 FUNC    GLOBAL DEFAULT   12 lws_plat_inet_ntop
 21847: 006468a1   124 FUNC    GLOBAL DEFAULT   12 lws_get_peer_add[...]
 21848: 0064691d   212 FUNC    GLOBAL DEFAULT   12 lws_set_proxy
 21849: 00646a31    24 FUNC    GLOBAL DEFAULT   12 lws_set_log_level
 21850: 00646a49     4 FUNC    GLOBAL DEFAULT   12 lws_is_ssl
 21851: 00646a4d    12 FUNC    GLOBAL DEFAULT   12 lws_partial_buffered
 21852: 00646a89     6 FUNC    GLOBAL DEFAULT   12 lws_get_peer_wri[...]
 21853: 00646a91    20 FUNC    GLOBAL DEFAULT   12 lws_union_transition
 21854: 00646aa5     4 FUNC    GLOBAL DEFAULT   12 lws_get_fops
 21855: 00646ea5     6 FUNC    GLOBAL DEFAULT   12 lws_wsi_user
 21856: 00646ead    68 FUNC    GLOBAL DEFAULT   12 lws_close_reason
 21857: 00646fb1   256 FUNC    GLOBAL DEFAULT   12 lws_parse_uri
 21858: 0064be99    62 FUNC    GLOBAL DEFAULT   12 lws_send_pipe_choked
 21859: 006472b1   902 FUNC    GLOBAL DEFAULT   12 lws_service_fd
 21860: 0064c305    36 FUNC    GLOBAL DEFAULT   12 lws_plat_service[...]
 21861: 0064bed9     8 FUNC    GLOBAL DEFAULT   12 lws_poll_listen_fd
 21862: 00648169     4 FUNC    GLOBAL DEFAULT   12 lws_ssl_pending_[...]
 21863: 00647a7d    76 FUNC    GLOBAL DEFAULT   12 lws_ssl_capable_[...]
 21864: 0064bf35   316 FUNC    GLOBAL DEFAULT   12 lws_plat_service
 21865: 0064c2e5    26 FUNC    GLOBAL DEFAULT   12 lws_plat_insert_[...]
 21866: 0064c301     2 FUNC    GLOBAL DEFAULT   12 lws_plat_delete_[...]
 21867: 0064c329     4 FUNC    GLOBAL DEFAULT   12 lws_plat_change_[...]
 21868: 0064bee1    48 FUNC    GLOBAL DEFAULT   12 lws_cancel_service
 21869: 00647a35    72 FUNC    GLOBAL DEFAULT   12 lws_callback_on_[...]
 21870: 00647ac9    68 FUNC    GLOBAL DEFAULT   12 lws_ssl_capable_[...]
 21871: 0064be8d    10 FUNC    GLOBAL DEFAULT   12 lws_get_random
 21872: 00648045   290 FUNC    GLOBAL DEFAULT   12 lws_serve_http_f[...]
 21873: 006482b9    64 FUNC    GLOBAL DEFAULT   12 lws_hdr_fragment[...]
 21874: 006482f9    40 FUNC    GLOBAL DEFAULT   12 lws_hdr_total_length
 21875: 00648321   106 FUNC    GLOBAL DEFAULT   12 lws_hdr_copy_fragment
 21876: 0064838d    88 FUNC    GLOBAL DEFAULT   12 lws_hdr_copy
 21877: 00649349     4 FUNC    GLOBAL DEFAULT   12 lws_remaining_pa[...]
 21878: 0064c1ed     2 FUNC    GLOBAL DEFAULT   12 lws_plat_context[...]
 21879: 0064c1f1    48 FUNC    GLOBAL DEFAULT   12 lws_plat_context[...]
 21880: 00649429    12 FUNC    GLOBAL DEFAULT   12 lws_get_library_[...]
 21881: 0064c1b1    60 FUNC    GLOBAL DEFAULT   12 lws_plat_context[...]
 21882: 0064c331   220 FUNC    GLOBAL DEFAULT   12 lws_plat_init
 21883: 0064c40d     6 FUNC    GLOBAL DEFAULT   12 lws_context_init[...]
 21884: 0064c125   140 FUNC    GLOBAL DEFAULT   12 lws_plat_drop_ap[...]
 21885: 00649775    12 FUNC    GLOBAL DEFAULT   12 lws_set_allocator
 21886: 00649781    24 FUNC    GLOBAL DEFAULT   12 lws_token_to_string
 21887: 00649799   104 FUNC    GLOBAL DEFAULT   12 lws_add_http_hea[...]
 21888: 00649801    40 FUNC    GLOBAL DEFAULT   12 lws_finalize_htt[...]
 21889: 00649829    52 FUNC    GLOBAL DEFAULT   12 lws_add_http_hea[...]
 21890: 0064985d    72 FUNC    GLOBAL DEFAULT   12 lws_add_http_hea[...]
 21891: 006498a5   108 FUNC    GLOBAL DEFAULT   12 lws_add_http_hea[...]
 21892: 00649911   200 FUNC    GLOBAL DEFAULT   12 lws_return_http_[...]
 21893: 0064ab25   192 FUNC    GLOBAL DEFAULT   12 lws_client_reset
 21894: 0064c415   668 FUNC    GLOBAL DEFAULT   12 lws_ext_parse_options
 21895: 0064bc8d   322 FUNC    GLOBAL DEFAULT   12 lws_SHA1
 21896: 0064c071   178 FUNC    GLOBAL DEFAULT   12 lws_plat_set_soc[...]
 21897: 0064abe5   288 FUNC    GLOBAL DEFAULT   12 lws_client_conne[...]
 21898: 0064ad05    72 FUNC    GLOBAL DEFAULT   12 lws_client_conne[...]
 21899: 0064bf11    36 FUNC    GLOBAL DEFAULT   12 lwsl_emit_syslog
 21900: 00000000     0 FUNC    GLOBAL DEFAULT  UND bsd_signal
 21901: 0064c8b1  1328 FUNC    GLOBAL DEFAULT   12 lws_extension_ca[...]
 21902: 0064cfd1    60 FUNC    GLOBAL DEFAULT   12 png_zalloc
 21903: 00652181    40 FUNC    GLOBAL DEFAULT   12 png_malloc_warn
 21904: 00650dc9   204 FUNC    GLOBAL DEFAULT   12 png_warning
 21905: 0064d00d     4 FUNC    GLOBAL DEFAULT   12 png_zfree
 21906: 00650c7d    62 FUNC    GLOBAL DEFAULT   12 png_safecat
 21907: 00650cbd   268 FUNC    GLOBAL DEFAULT   12 png_format_number
 21908: 0065114d    32 FUNC    GLOBAL DEFAULT   12 png_chunk_report
 21909: 0064d211    36 FUNC    GLOBAL DEFAULT   12 png_set_sig_bytes
 21910: 0064d27d    20 FUNC    GLOBAL DEFAULT   12 png_reset_crc
 21911: 0064d291    50 FUNC    GLOBAL DEFAULT   12 png_calculate_crc
 21912: 0064d2c5   196 FUNC    GLOBAL DEFAULT   12 png_user_version[...]
 21913: 0064d389   196 FUNC    GLOBAL DEFAULT   12 png_create_png_struct
 21914: 00652209    16 FUNC    GLOBAL DEFAULT   12 png_set_mem_fn
 21915: 00651285    16 FUNC    GLOBAL DEFAULT   12 png_set_error_fn
 21916: 00652039    24 FUNC    GLOBAL DEFAULT   12 png_malloc_base
 21917: 0064d471    66 FUNC    GLOBAL DEFAULT   12 png_info_init_3
 21918: 0064d4b5    60 FUNC    GLOBAL DEFAULT   12 png_data_freer
 21919: 0064d4f1   888 FUNC    GLOBAL DEFAULT   12 png_free_data
 21920: 0064d869    64 FUNC    GLOBAL DEFAULT   12 png_destroy_info[...]
 21921: 0064d8b9    16 FUNC    GLOBAL DEFAULT   12 png_save_int_32
 21922: 0064d8c9   312 FUNC    GLOBAL DEFAULT   12 png_convert_to_r[...]
 21923: 0064da01    44 FUNC    GLOBAL DEFAULT   12 png_convert_to_r[...]
 21924: 0064da2d    12 FUNC    GLOBAL DEFAULT   12 png_get_copyright
 21925: 0064da39    12 FUNC    GLOBAL DEFAULT   12 png_get_header_ver
 21926: 0064da45     4 FUNC    GLOBAL DEFAULT   12 png_get_libpng_ver
 21927: 0064da49    12 FUNC    GLOBAL DEFAULT   12 png_get_header_v[...]
 21928: 0064da55    68 FUNC    GLOBAL DEFAULT   12 png_build_graysc[...]
 21929: 0064da99    66 FUNC    GLOBAL DEFAULT   12 png_handle_as_unknown
 21930: 0064dadd    44 FUNC    GLOBAL DEFAULT   12 png_chunk_unknow[...]
 21931: 0064db09    16 FUNC    GLOBAL DEFAULT   12 png_reset_zstream
 21932: 0073c35d    24 FUNC    GLOBAL DEFAULT   12 inflateReset
 21933: 0064db19     6 FUNC    GLOBAL DEFAULT   12 png_access_versi[...]
 21934: 0064db21   168 FUNC    GLOBAL DEFAULT   12 png_zstream_error
 21935: 0064dbc9    82 FUNC    GLOBAL DEFAULT   12 png_colorspace_s[...]
 21936: 0064dc1d    36 FUNC    GLOBAL DEFAULT   12 png_colorspace_sync
 21937: 0064dc41   292 FUNC    GLOBAL DEFAULT   12 png_icc_check_length
 21938: 0064dd65   680 FUNC    GLOBAL DEFAULT   12 png_icc_check_header
 21939: 0064e00d   236 FUNC    GLOBAL DEFAULT   12 png_icc_check_ta[...]
 21940: 0064e0f9   512 FUNC    GLOBAL DEFAULT   12 png_check_IHDR
 21941: 0064e2f9   308 FUNC    GLOBAL DEFAULT   12 png_check_fp_number
 21942: 0064e42d    42 FUNC    GLOBAL DEFAULT   12 png_check_fp_string
 21943: 0064e459  1668 FUNC    GLOBAL DEFAULT   12 png_ascii_from_fp
 21944: 0064eadd   768 FUNC    GLOBAL DEFAULT   12 png_ascii_from_fixed
 21945: 0064eddd   108 FUNC    GLOBAL DEFAULT   12 png_fixed
 21946: 006511b5    88 FUNC    GLOBAL DEFAULT   12 png_fixed_error
 21947: 0064ee49   168 FUNC    GLOBAL DEFAULT   12 png_muldiv
 21948: 0064eef1   260 FUNC    GLOBAL DEFAULT   12 png_colorspace_s[...]
 21949: 0064eff5    44 FUNC    GLOBAL DEFAULT   12 png_muldiv_warn
 21950: 0064f021   136 FUNC    GLOBAL DEFAULT   12 png_reciprocal
 21951: 0064f0a9  1936 FUNC    GLOBAL DEFAULT   12 png_colorspace_s[...]
 21952: 0065116d    72 FUNC    GLOBAL DEFAULT   12 png_benign_error
 21953: 0064f839  1444 FUNC    GLOBAL DEFAULT   12 png_colorspace_s[...]
 21954: 0064fddd    22 FUNC    GLOBAL DEFAULT   12 png_gamma_significant
 21955: 0064fdf5   192 FUNC    GLOBAL DEFAULT   12 png_colorspace_s[...]
 21956: 00652149    24 FUNC    GLOBAL DEFAULT   12 png_calloc
 21957: 00650009   408 FUNC    GLOBAL DEFAULT   12 png_colorspace_s[...]
 21958: 006501a1   436 FUNC    GLOBAL DEFAULT   12 png_icc_set_sRGB
 21959: 00737181   752 FUNC    GLOBAL DEFAULT   12 adler32
 21960: 00650355    94 FUNC    GLOBAL DEFAULT   12 png_colorspace_s[...]
 21961: 006503b5   148 FUNC    GLOBAL DEFAULT   12 png_reciprocal2
 21962: 00650449   136 FUNC    GLOBAL DEFAULT   12 png_gamma_8bit_c[...]
 21963: 006504d1   144 FUNC    GLOBAL DEFAULT   12 png_gamma_16bit_[...]
 21964: 00650561    30 FUNC    GLOBAL DEFAULT   12 png_gamma_correct
 21965: 00650581   214 FUNC    GLOBAL DEFAULT   12 png_destroy_gamm[...]
 21966: 00650659  1044 FUNC    GLOBAL DEFAULT   12 png_build_gamma_table
 21967: 00650a6d    66 FUNC    GLOBAL DEFAULT   12 png_set_option
 21968: 00650ab1    36 FUNC    GLOBAL DEFAULT   12 png_image_free
 21969: 00651311    82 FUNC    GLOBAL DEFAULT   12 png_safe_execute
 21970: 00650ad5    34 FUNC    GLOBAL DEFAULT   12 png_image_error
 21971: 009de7d0   512 OBJECT  GLOBAL DEFAULT   15 png_sRGB_delta
 21972: 009de9d0  1024 OBJECT  GLOBAL DEFAULT   15 png_sRGB_base
 21973: 009dedd0   512 OBJECT  GLOBAL DEFAULT   15 png_sRGB_table
 21974: 00650e95    38 FUNC    GLOBAL DEFAULT   12 png_warning_parameter
 21975: 00650ebd    30 FUNC    GLOBAL DEFAULT   12 png_warning_para[...]
 21976: 00650edd    74 FUNC    GLOBAL DEFAULT   12 png_warning_para[...]
 21977: 00650f29   218 FUNC    GLOBAL DEFAULT   12 png_formatted_warning
 21978: 00651005    32 FUNC    GLOBAL DEFAULT   12 png_chunk_warning
 21979: 00651025    96 FUNC    GLOBAL DEFAULT   12 png_free_jmpbuf
 21980: 00651085    22 FUNC    GLOBAL DEFAULT   12 png_longjmp
 21981: 006510e9    22 FUNC    GLOBAL DEFAULT   12 png_app_warning
 21982: 00651101    22 FUNC    GLOBAL DEFAULT   12 png_app_error
 21983: 00651119    28 FUNC    GLOBAL DEFAULT   12 png_chunk_error
 21984: 00651135    22 FUNC    GLOBAL DEFAULT   12 png_chunk_benign[...]
 21985: 00651295     8 FUNC    GLOBAL DEFAULT   12 png_get_error_ptr
 21986: 0065129d    84 FUNC    GLOBAL DEFAULT   12 png_safe_error
 21987: 006512f1    32 FUNC    GLOBAL DEFAULT   12 png_safe_warning
 21988: 0065138d    18 FUNC    GLOBAL DEFAULT   12 png_get_rows
 21989: 006513e1    16 FUNC    GLOBAL DEFAULT   12 png_get_filter_type
 21990: 006513f1    16 FUNC    GLOBAL DEFAULT   12 png_get_interlac[...]
 21991: 00651401    16 FUNC    GLOBAL DEFAULT   12 png_get_compress[...]
 21992: 00651411    42 FUNC    GLOBAL DEFAULT   12 png_get_x_pixels[...]
 21993: 0065143d    42 FUNC    GLOBAL DEFAULT   12 png_get_y_pixels[...]
 21994: 00651469    54 FUNC    GLOBAL DEFAULT   12 png_get_pixels_p[...]
 21995: 006514a1    60 FUNC    GLOBAL DEFAULT   12 png_get_pixel_as[...]
 21996: 006514dd    84 FUNC    GLOBAL DEFAULT   12 png_get_pixel_as[...]
 21997: 00651531    42 FUNC    GLOBAL DEFAULT   12 png_get_x_offset[...]
 21998: 0065155d    42 FUNC    GLOBAL DEFAULT   12 png_get_y_offset[...]
 21999: 00651589    38 FUNC    GLOBAL DEFAULT   12 png_get_x_offset[...]
 22000: 006515b1    38 FUNC    GLOBAL DEFAULT   12 png_get_y_offset[...]
 22001: 006515d9    42 FUNC    GLOBAL DEFAULT   12 png_get_pixels_p[...]
 22002: 00651605    42 FUNC    GLOBAL DEFAULT   12 png_get_x_pixels[...]
 22003: 00651631    42 FUNC    GLOBAL DEFAULT   12 png_get_y_pixels[...]
 22004: 0065165d    26 FUNC    GLOBAL DEFAULT   12 png_get_x_offset[...]
 22005: 00651679    26 FUNC    GLOBAL DEFAULT   12 png_get_y_offset[...]
 22006: 00651695    44 FUNC    GLOBAL DEFAULT   12 png_get_x_offset[...]
 22007: 006516c1    40 FUNC    GLOBAL DEFAULT   12 png_get_y_offset[...]
 22008: 006516e9   144 FUNC    GLOBAL DEFAULT   12 png_get_pHYs_dpi
 22009: 00651779    16 FUNC    GLOBAL DEFAULT   12 png_get_channels
 22010: 00651789    18 FUNC    GLOBAL DEFAULT   12 png_get_signature
 22011: 0065179d    40 FUNC    GLOBAL DEFAULT   12 png_get_bKGD
 22012: 006517c5   236 FUNC    GLOBAL DEFAULT   12 png_get_cHRM
 22013: 006518b1   256 FUNC    GLOBAL DEFAULT   12 png_get_cHRM_XYZ
 22014: 006519b1   118 FUNC    GLOBAL DEFAULT   12 png_get_cHRM_XYZ[...]
 22015: 00651a29   106 FUNC    GLOBAL DEFAULT   12 png_get_cHRM_fixed
 22016: 00651a95    38 FUNC    GLOBAL DEFAULT   12 png_get_gAMA_fixed
 22017: 00651abd    68 FUNC    GLOBAL DEFAULT   12 png_get_gAMA
 22018: 00651b01    44 FUNC    GLOBAL DEFAULT   12 png_get_sRGB
 22019: 00651b2d   104 FUNC    GLOBAL DEFAULT   12 png_get_iCCP
